artista,fecha,visitas,diferencia
Blondie,2019-04-25,277,
Blondie,2019-04-26,301,
Blondie,2019-04-27,254,
Blondie,2019-04-28,306,
Blondie,2019-04-29,271,
Blondie,2019-04-30,258,
Blondie,2019-05-01,275,
Blondie,2019-05-02,242,
Blondie,2019-05-03,246,
Blondie,2019-05-04,250,
Blondie,2019-05-05,355,
Blondie,2019-05-06,276,
Blondie,2019-05-07,210,
Blondie,2019-05-08,231,
Blondie,2019-05-09,259,
Blondie,2019-05-10,260,
Blondie,2019-05-11,265,
Blondie,2019-05-12,300,
Blondie,2019-05-13,298,
Blondie,2019-05-14,251,
Blondie,2019-05-15,274,
Blondie,2019-05-16,277,
Blondie,2019-05-17,271,
Blondie,2019-05-18,331,
Blondie,2019-05-19,339,
Blondie,2019-05-20,246,
Blondie,2019-05-21,246,
Blondie,2019-05-22,258,
Blondie,2019-05-23,267,
Blondie,2019-05-24,276,
Blondie,2019-05-25,282,
Blondie,2019-05-26,360,
Blondie,2019-05-27,260,
Blondie,2019-05-28,374,
Blondie,2019-05-29,270,
Blondie,2019-05-30,274,
Blondie,2019-05-31,279,
Blondie,2019-06-01,248,
Blondie,2019-06-02,472,
Blondie,2019-06-03,281,
Blondie,2019-06-04,277,
Bonnie Raitt,2019-02-28,33,145
Bonnie Raitt,2019-03-01,18,
Bonnie Raitt,2019-03-02,16,
Bonnie Raitt,2019-03-03,30,
Bonnie Raitt,2019-03-04,23,
Bonnie Raitt,2019-03-05,27,
Bonnie Raitt,2019-03-06,26,
Bonnie Raitt,2019-03-07,17,
Bonnie Raitt,2019-03-08,18,
Bonnie Raitt,2019-03-09,21,
Bonnie Raitt,2019-03-10,24,
Bonnie Raitt,2019-03-11,18,
Bonnie Raitt,2019-03-12,18,
Bonnie Raitt,2019-03-13,20,
Bonnie Raitt,2019-03-14,14,
Bonnie Raitt,2019-03-15,16,
Bonnie Raitt,2019-03-16,22,
Bonnie Raitt,2019-03-17,25,
Bonnie Raitt,2019-03-18,26,
Bonnie Raitt,2019-03-19,29,
Bonnie Raitt,2019-03-20,19,
Bonnie Raitt,2019-03-21,35,
Bonnie Raitt,2019-03-22,29,
Bonnie Raitt,2019-03-23,23,
Bonnie Raitt,2019-03-24,30,
Bonnie Raitt,2019-03-25,15,
Bonnie Raitt,2019-03-26,18,
Bonnie Raitt,2019-03-27,23,
Bonnie Raitt,2019-03-28,32,
Bonnie Raitt,2019-03-29,29,
Bonnie Raitt,2019-03-30,20,
Bonnie Raitt,2019-03-31,11,
Bonnie Raitt,2019-04-01,20,
Bonnie Raitt,2019-04-02,19,
Bonnie Raitt,2019-04-03,19,
Bonnie Raitt,2019-04-04,21,
Bonnie Raitt,2019-04-05,28,
Bonnie Raitt,2019-04-06,10,
Bonnie Raitt,2019-04-07,21,
Bonnie Raitt,2019-04-08,17,
Bonnie Raitt,2019-04-09,24,
Bonnie Raitt,2019-04-10,28,
Bonnie Raitt,2019-04-11,19,
Bonnie Raitt,2019-04-12,28,
Bonnie Raitt,2019-04-13,15,
Bonnie Raitt,2019-04-14,15,
Bonnie Raitt,2019-04-15,16,
Bonnie Raitt,2019-04-16,23,
Bonnie Raitt,2019-04-17,19,
Bonnie Raitt,2019-04-18,26,
Bonnie Raitt,2019-04-19,15,
Bonnie Raitt,2019-04-20,25,
Bonnie Raitt,2019-04-21,20,
Bonnie Raitt,2019-04-22,22,
Bonnie Raitt,2019-04-23,19,
Bonnie Raitt,2019-04-24,22,
Bonnie Raitt,2019-04-25,19,
Bonnie Raitt,2019-04-26,21,
Bonnie Raitt,2019-04-27,27,
Bonnie Raitt,2019-04-28,29,
Bonnie Raitt,2019-04-29,18,
Bonnie Raitt,2019-04-30,29,
Bonnie Raitt,2019-05-01,24,
Bonnie Raitt,2019-05-02,24,
Bonnie Raitt,2019-05-03,36,
Bonnie Raitt,2019-05-04,10,
Bonnie Raitt,2019-05-05,25,
Bonnie Raitt,2019-05-06,34,
Bonnie Raitt,2019-05-07,16,
Bonnie Raitt,2019-05-08,27,
Bonnie Raitt,2019-05-09,18,
Bonnie Raitt,2019-05-10,35,
Bonnie Raitt,2019-05-11,35,
Bonnie Raitt,2019-05-12,18,
Bonnie Raitt,2019-05-13,22,
Bonnie Raitt,2019-05-14,45,
Bonnie Raitt,2019-05-15,31,
Bonnie Raitt,2019-05-16,15,
Bonnie Raitt,2019-05-17,25,
Bonnie Raitt,2019-05-18,24,
Bonnie Raitt,2019-05-19,29,
Bonnie Raitt,2019-05-20,22,
Bonnie Raitt,2019-05-21,17,
Bonnie Raitt,2019-05-22,14,
Bonnie Raitt,2019-05-23,19,
Bonnie Raitt,2019-05-24,15,
Bonnie Raitt,2019-05-25,17,
Bonnie Raitt,2019-05-26,25,
Bonnie Raitt,2019-05-27,20,
Bonnie Raitt,2019-05-28,54,
Bonnie Raitt,2019-05-29,31,
Bonnie Raitt,2019-05-30,17,
Bonnie Raitt,2019-05-31,27,
Bonnie Raitt,2019-06-01,29,
Bonnie Raitt,2019-06-02,27,
Bonnie Raitt,2019-06-03,23,
Bonnie Raitt,2019-06-04,16,
Cecilia,2019-02-28,105,199
Cecilia,2019-03-01,169,
Cecilia,2019-03-02,141,
Cecilia,2019-03-03,230,
Cecilia,2019-03-04,147,
Cecilia,2019-03-05,170,
Cecilia,2019-03-06,171,
Cecilia,2019-03-07,156,
Cecilia,2019-03-08,173,
Cecilia,2019-03-09,223,
Cecilia,2019-03-10,217,
Cecilia,2019-03-11,169,
Cecilia,2019-03-12,211,
Cecilia,2019-03-13,197,
Cecilia,2019-03-14,164,
Cecilia,2019-03-15,130,
Cecilia,2019-03-16,197,
Cecilia,2019-03-17,171,
Cecilia,2019-03-18,168,
Cecilia,2019-03-19,152,
Cecilia,2019-03-20,154,
Cecilia,2019-03-21,207,
Cecilia,2019-03-22,562,
Cecilia,2019-03-23,218,
Cecilia,2019-03-24,242,
Cecilia,2019-03-25,149,
Cecilia,2019-03-26,122,
Cecilia,2019-03-27,140,
Cecilia,2019-03-28,162,
Cecilia,2019-03-29,177,
Cecilia,2019-03-30,172,
Cecilia,2019-03-31,176,
Cecilia,2019-04-01,155,
Cecilia,2019-04-02,163,
Cecilia,2019-04-03,147,
Cecilia,2019-04-04,295,
Cecilia,2019-04-05,256,
Cecilia,2019-04-06,246,
Cecilia,2019-04-07,211,
Cecilia,2019-04-08,191,
Cecilia,2019-04-09,281,
Cecilia,2019-04-10,156,
Cecilia,2019-04-11,159,
Cecilia,2019-04-12,159,
Cecilia,2019-04-13,301,
Cecilia,2019-04-14,204,
Cecilia,2019-04-15,147,
Cecilia,2019-04-16,167,
Cecilia,2019-04-17,155,
Cecilia,2019-04-18,184,
Cecilia,2019-04-19,189,
Cecilia,2019-04-20,169,
Cecilia,2019-04-21,199,
Cecilia,2019-04-22,216,
Cecilia,2019-04-23,189,
Cecilia,2019-04-24,118,
Cecilia,2019-04-25,149,
Cecilia,2019-04-26,146,
Cecilia,2019-04-27,161,
Cecilia,2019-04-28,309,
Cecilia,2019-04-29,234,
Cecilia,2019-04-30,189,
Cecilia,2019-05-01,192,
Cecilia,2019-05-02,148,
Cecilia,2019-05-03,201,
Cecilia,2019-05-04,176,
Cecilia,2019-05-05,187,
Cecilia,2019-05-06,129,
Cecilia,2019-05-07,161,
Cecilia,2019-05-08,156,
Cecilia,2019-05-09,167,
Cecilia,2019-05-10,147,
Cecilia,2019-05-11,148,
Cecilia,2019-05-12,171,
Cecilia,2019-05-13,298,
Cecilia,2019-05-14,167,
Cecilia,2019-05-15,185,
Cecilia,2019-05-16,229,
Cecilia,2019-05-17,206,
Cecilia,2019-05-18,199,
Cecilia,2019-05-19,263,
Cecilia,2019-05-20,235,
Cecilia,2019-05-21,1443,
Cecilia,2019-05-22,340,
Cecilia,2019-05-23,285,
Cecilia,2019-05-24,242,
Cecilia,2019-05-25,225,
Cecilia,2019-05-26,220,
Cecilia,2019-05-27,444,
Cecilia,2019-05-28,652,
Cecilia,2019-05-29,207,
Cecilia,2019-05-30,175,
Cecilia,2019-05-31,189,
Cecilia,2019-06-01,193,
Cecilia,2019-06-02,218,
Cecilia,2019-06-03,198,
Cecilia,2019-06-04,1032,
Celia Cruz,2019-02-28,939,-3
Celia Cruz,2019-03-01,1249,
Celia Cruz,2019-03-02,960,
Celia Cruz,2019-03-03,1020,
Celia Cruz,2019-03-04,924,
Celia Cruz,2019-03-05,1121,
Celia Cruz,2019-03-06,1133,
Celia Cruz,2019-03-07,1062,
Celia Cruz,2019-03-08,990,
Celia Cruz,2019-03-09,900,
Celia Cruz,2019-03-10,1191,
Celia Cruz,2019-03-11,948,
Celia Cruz,2019-03-12,981,
Celia Cruz,2019-03-13,968,
Celia Cruz,2019-03-14,940,
Celia Cruz,2019-03-15,812,
Celia Cruz,2019-03-16,818,
Celia Cruz,2019-03-17,877,
Celia Cruz,2019-03-18,816,
Celia Cruz,2019-03-19,795,
Celia Cruz,2019-03-20,852,
Celia Cruz,2019-03-21,815,
Celia Cruz,2019-03-22,762,
Celia Cruz,2019-03-23,745,
Celia Cruz,2019-03-24,1042,
Celia Cruz,2019-03-25,1039,
Celia Cruz,2019-03-26,838,
Celia Cruz,2019-03-27,865,
Celia Cruz,2019-03-28,885,
Celia Cruz,2019-03-29,813,
Celia Cruz,2019-03-30,754,
Celia Cruz,2019-03-31,884,
Celia Cruz,2019-04-01,887,
Celia Cruz,2019-04-02,923,
Celia Cruz,2019-04-03,824,
Celia Cruz,2019-04-04,869,
Celia Cruz,2019-04-05,834,
Celia Cruz,2019-04-06,753,
Celia Cruz,2019-04-07,908,
Celia Cruz,2019-04-08,980,
Celia Cruz,2019-04-09,869,
Celia Cruz,2019-04-10,851,
Celia Cruz,2019-04-11,836,
Celia Cruz,2019-04-12,1264,
Celia Cruz,2019-04-13,793,
Celia Cruz,2019-04-14,829,
Celia Cruz,2019-04-15,760,
Celia Cruz,2019-04-16,609,
Celia Cruz,2019-04-17,670,
Celia Cruz,2019-04-18,709,
Celia Cruz,2019-04-19,791,
Celia Cruz,2019-04-20,726,
Celia Cruz,2019-04-21,909,
Celia Cruz,2019-04-22,735,
Celia Cruz,2019-04-23,626,
Celia Cruz,2019-04-24,664,
Celia Cruz,2019-04-25,720,
Celia Cruz,2019-04-26,750,
Celia Cruz,2019-04-27,792,
Celia Cruz,2019-04-28,730,
Celia Cruz,2019-04-29,693,
Celia Cruz,2019-04-30,671,
Celia Cruz,2019-05-01,934,
Celia Cruz,2019-05-02,745,
Celia Cruz,2019-05-03,801,
Celia Cruz,2019-05-04,761,
Celia Cruz,2019-05-05,822,
Celia Cruz,2019-05-06,656,
Celia Cruz,2019-05-07,623,
Celia Cruz,2019-05-08,696,
Celia Cruz,2019-05-09,627,
Celia Cruz,2019-05-10,558,
Celia Cruz,2019-05-11,715,
Celia Cruz,2019-05-12,879,
Celia Cruz,2019-05-13,636,
Celia Cruz,2019-05-14,660,
Celia Cruz,2019-05-15,614,
Celia Cruz,2019-05-16,629,
Celia Cruz,2019-05-17,628,
Celia Cruz,2019-05-18,883,
Celia Cruz,2019-05-19,816,
Celia Cruz,2019-05-20,656,
Celia Cruz,2019-05-21,690,
Celia Cruz,2019-05-22,669,
Celia Cruz,2019-05-23,571,
Celia Cruz,2019-05-24,628,
Celia Cruz,2019-05-25,715,
Celia Cruz,2019-05-26,1008,
Celia Cruz,2019-05-27,743,
Celia Cruz,2019-05-28,781,
Celia Cruz,2019-05-29,716,
Celia Cruz,2019-05-30,670,
Celia Cruz,2019-05-31,596,
Celia Cruz,2019-06-01,632,
Celia Cruz,2019-06-02,797,
Celia Cruz,2019-06-03,697,
Celia Cruz,2019-06-04,595,
Cyndi Lauper,2019-02-28,487,51
Cyndi Lauper,2019-03-01,440,
Cyndi Lauper,2019-03-02,448,
Cyndi Lauper,2019-03-03,453,
Cyndi Lauper,2019-03-04,444,
Cyndi Lauper,2019-03-05,419,
Cyndi Lauper,2019-03-06,424,
Cyndi Lauper,2019-03-07,447,
Cyndi Lauper,2019-03-08,608,
Cyndi Lauper,2019-03-09,623,
Cyndi Lauper,2019-03-10,452,
Cyndi Lauper,2019-03-11,427,
Cyndi Lauper,2019-03-12,342,
Cyndi Lauper,2019-03-13,433,
Cyndi Lauper,2019-03-14,439,
Cyndi Lauper,2019-03-15,421,
Cyndi Lauper,2019-03-16,519,
Cyndi Lauper,2019-03-17,554,
Cyndi Lauper,2019-03-18,436,
Cyndi Lauper,2019-03-19,373,
Cyndi Lauper,2019-03-20,399,
Cyndi Lauper,2019-03-21,803,
Cyndi Lauper,2019-03-22,501,
Cyndi Lauper,2019-03-23,504,
Cyndi Lauper,2019-03-24,537,
Cyndi Lauper,2019-03-25,487,
Cyndi Lauper,2019-03-26,456,
Cyndi Lauper,2019-03-27,438,
Cyndi Lauper,2019-03-28,363,
Cyndi Lauper,2019-03-29,449,
Cyndi Lauper,2019-03-30,439,
Cyndi Lauper,2019-03-31,498,
Cyndi Lauper,2019-04-01,797,
Cyndi Lauper,2019-04-02,406,
Cyndi Lauper,2019-04-03,464,
Cyndi Lauper,2019-04-04,366,
Cyndi Lauper,2019-04-05,426,
Cyndi Lauper,2019-04-06,453,
Cyndi Lauper,2019-04-07,483,
Cyndi Lauper,2019-04-08,398,
Cyndi Lauper,2019-04-09,432,
Cyndi Lauper,2019-04-10,361,
Cyndi Lauper,2019-04-11,360,
Cyndi Lauper,2019-04-12,458,
Cyndi Lauper,2019-04-13,478,
Cyndi Lauper,2019-04-14,530,
Cyndi Lauper,2019-04-15,409,
Cyndi Lauper,2019-04-16,407,
Cyndi Lauper,2019-04-17,478,
Cyndi Lauper,2019-04-18,455,
Cyndi Lauper,2019-04-19,465,
Cyndi Lauper,2019-04-20,498,
Cyndi Lauper,2019-04-21,563,
Cyndi Lauper,2019-04-22,454,
Cyndi Lauper,2019-04-23,408,
Cyndi Lauper,2019-04-24,424,
Cyndi Lauper,2019-04-25,373,
Cyndi Lauper,2019-04-26,427,
Cyndi Lauper,2019-04-27,465,
Cyndi Lauper,2019-04-28,551,
Cyndi Lauper,2019-04-29,377,
Cyndi Lauper,2019-04-30,390,
Cyndi Lauper,2019-05-01,452,
Cyndi Lauper,2019-05-02,360,
Cyndi Lauper,2019-05-03,394,
Cyndi Lauper,2019-05-04,495,
Cyndi Lauper,2019-05-05,468,
Cyndi Lauper,2019-05-06,379,
Cyndi Lauper,2019-05-07,328,
Cyndi Lauper,2019-05-08,330,
Cyndi Lauper,2019-05-09,360,
Cyndi Lauper,2019-05-10,373,
Cyndi Lauper,2019-05-11,425,
Cyndi Lauper,2019-05-12,459,
Cyndi Lauper,2019-05-13,401,
Cyndi Lauper,2019-05-14,356,
Cyndi Lauper,2019-05-15,405,
Cyndi Lauper,2019-05-16,461,
Cyndi Lauper,2019-05-17,434,
Cyndi Lauper,2019-05-18,505,
Cyndi Lauper,2019-05-19,521,
Cyndi Lauper,2019-05-20,370,
Cyndi Lauper,2019-05-21,382,
Cyndi Lauper,2019-05-22,329,
Cyndi Lauper,2019-05-23,368,
Cyndi Lauper,2019-05-24,342,
Cyndi Lauper,2019-05-25,494,
Cyndi Lauper,2019-05-26,487,
Cyndi Lauper,2019-05-27,379,
Cyndi Lauper,2019-05-28,668,
Cyndi Lauper,2019-05-29,397,
Cyndi Lauper,2019-05-30,389,
Cyndi Lauper,2019-05-31,418,
Cyndi Lauper,2019-06-01,429,
Cyndi Lauper,2019-06-02,422,
Cyndi Lauper,2019-06-03,409,
Cyndi Lauper,2019-06-04,332,
Ella Baila Sola,2019-02-28,107,245
Ella Baila Sola,2019-03-01,144,
Ella Baila Sola,2019-03-02,180,
Ella Baila Sola,2019-03-03,191,
Ella Baila Sola,2019-03-04,107,
Ella Baila Sola,2019-03-05,111,
Ella Baila Sola,2019-03-06,119,
Ella Baila Sola,2019-03-07,106,
Ella Baila Sola,2019-03-08,100,
Ella Baila Sola,2019-03-09,85,
Ella Baila Sola,2019-03-10,132,
Ella Baila Sola,2019-03-11,108,
Ella Baila Sola,2019-03-12,104,
Ella Baila Sola,2019-03-13,69,
Ella Baila Sola,2019-03-14,106,
Ella Baila Sola,2019-03-15,131,
Ella Baila Sola,2019-03-16,82,
Ella Baila Sola,2019-03-17,148,
Ella Baila Sola,2019-03-18,126,
Ella Baila Sola,2019-03-19,104,
Ella Baila Sola,2019-03-20,109,
Ella Baila Sola,2019-03-21,102,
Ella Baila Sola,2019-03-22,253,
Ella Baila Sola,2019-03-23,176,
Ella Baila Sola,2019-03-24,166,
Ella Baila Sola,2019-03-25,203,
Ella Baila Sola,2019-03-26,114,
Ella Baila Sola,2019-03-27,127,
Ella Baila Sola,2019-03-28,105,
Ella Baila Sola,2019-03-29,132,
Ella Baila Sola,2019-03-30,99,
Ella Baila Sola,2019-03-31,107,
Ella Baila Sola,2019-04-01,105,
Ella Baila Sola,2019-04-02,119,
Ella Baila Sola,2019-04-03,140,
Ella Baila Sola,2019-04-04,114,
Ella Baila Sola,2019-04-05,99,
Ella Baila Sola,2019-04-06,107,
Ella Baila Sola,2019-04-07,103,
Ella Baila Sola,2019-04-08,120,
Ella Baila Sola,2019-04-09,111,
Ella Baila Sola,2019-04-10,107,
Ella Baila Sola,2019-04-11,122,
Ella Baila Sola,2019-04-12,93,
Ella Baila Sola,2019-04-13,114,
Ella Baila Sola,2019-04-14,108,
Ella Baila Sola,2019-04-15,95,
Ella Baila Sola,2019-04-16,132,
Ella Baila Sola,2019-04-17,90,
Ella Baila Sola,2019-04-18,133,
Ella Baila Sola,2019-04-19,117,
Ella Baila Sola,2019-04-20,115,
Ella Baila Sola,2019-04-21,144,
Ella Baila Sola,2019-04-22,155,
Ella Baila Sola,2019-04-23,116,
Ella Baila Sola,2019-04-24,95,
Ella Baila Sola,2019-04-25,105,
Ella Baila Sola,2019-04-26,113,
Ella Baila Sola,2019-04-27,116,
Ella Baila Sola,2019-04-28,137,
Ella Baila Sola,2019-04-29,114,
Ella Baila Sola,2019-04-30,79,
Ella Baila Sola,2019-05-01,127,
Ella Baila Sola,2019-05-02,167,
Ella Baila Sola,2019-05-03,416,
Ella Baila Sola,2019-05-04,158,
Ella Baila Sola,2019-05-05,699,
Ella Baila Sola,2019-05-06,150,
Ella Baila Sola,2019-05-07,134,
Ella Baila Sola,2019-05-08,193,
Ella Baila Sola,2019-05-09,181,
Ella Baila Sola,2019-05-10,155,
Ella Baila Sola,2019-05-11,129,
Ella Baila Sola,2019-05-12,137,
Ella Baila Sola,2019-05-13,138,
Ella Baila Sola,2019-05-14,127,
Ella Baila Sola,2019-05-15,350,
Ella Baila Sola,2019-05-16,196,
Ella Baila Sola,2019-05-17,128,
Ella Baila Sola,2019-05-18,147,
Ella Baila Sola,2019-05-19,156,
Ella Baila Sola,2019-05-20,126,
Ella Baila Sola,2019-05-21,228,
Ella Baila Sola,2019-05-22,122,
Ella Baila Sola,2019-05-23,115,
Ella Baila Sola,2019-05-24,115,
Ella Baila Sola,2019-05-25,121,
Ella Baila Sola,2019-05-26,122,
Ella Baila Sola,2019-05-27,72,
Ella Baila Sola,2019-05-28,474,
Ella Baila Sola,2019-05-29,120,
Ella Baila Sola,2019-05-30,153,
Ella Baila Sola,2019-05-31,117,
Ella Baila Sola,2019-06-01,116,
Ella Baila Sola,2019-06-02,111,
Ella Baila Sola,2019-06-03,101,
Ella Baila Sola,2019-06-04,76,
Garbage,2019-02-28,74,30
Garbage,2019-03-01,112,
Garbage,2019-03-02,110,
Garbage,2019-03-03,100,
Garbage,2019-03-04,106,
Garbage,2019-03-05,114,
Garbage,2019-03-06,122,
Garbage,2019-03-07,126,
Garbage,2019-03-08,174,
Garbage,2019-03-09,168,
Garbage,2019-03-10,187,
Garbage,2019-03-11,191,
Garbage,2019-03-12,177,
Garbage,2019-03-13,171,
Garbage,2019-03-14,179,
Garbage,2019-03-15,167,
Garbage,2019-03-16,146,
Garbage,2019-03-17,182,
Garbage,2019-03-18,166,
Garbage,2019-03-19,174,
Garbage,2019-03-20,184,
Garbage,2019-03-21,169,
Garbage,2019-03-22,146,
Garbage,2019-03-23,167,
Garbage,2019-03-24,173,
Garbage,2019-03-25,144,
Garbage,2019-03-26,144,
Garbage,2019-03-27,157,
Garbage,2019-03-28,184,
Garbage,2019-03-29,174,
Garbage,2019-03-30,138,
Garbage,2019-03-31,123,
Garbage,2019-04-01,147,
Garbage,2019-04-02,125,
Garbage,2019-04-03,150,
Garbage,2019-04-04,145,
Garbage,2019-04-05,132,
Garbage,2019-04-06,131,
Garbage,2019-04-07,125,
Garbage,2019-04-08,121,
Garbage,2019-04-09,144,
Garbage,2019-04-10,118,
Garbage,2019-04-11,140,
Garbage,2019-04-12,117,
Garbage,2019-04-13,117,
Garbage,2019-04-14,134,
Garbage,2019-04-15,116,
Garbage,2019-04-16,106,
Garbage,2019-04-17,111,
Garbage,2019-04-18,101,
Garbage,2019-04-19,97,
Garbage,2019-04-20,121,
Garbage,2019-04-21,110,
Garbage,2019-04-22,84,
Garbage,2019-04-23,107,
Garbage,2019-04-24,137,
Garbage,2019-04-25,114,
Garbage,2019-04-26,136,
Garbage,2019-04-27,143,
Garbage,2019-04-28,128,
Garbage,2019-04-29,108,
Garbage,2019-04-30,118,
Garbage,2019-05-01,129,
Garbage,2019-05-02,124,
Garbage,2019-05-03,139,
Garbage,2019-05-04,127,
Garbage,2019-05-05,131,
Garbage,2019-05-06,125,
Garbage,2019-05-07,96,
Garbage,2019-05-08,117,
Garbage,2019-05-09,100,
Garbage,2019-05-10,113,
Garbage,2019-05-11,84,
Garbage,2019-05-12,112,
Garbage,2019-05-13,118,
Garbage,2019-05-14,114,
Garbage,2019-05-15,116,
Garbage,2019-05-16,89,
Garbage,2019-05-17,98,
Garbage,2019-05-18,119,
Garbage,2019-05-19,120,
Garbage,2019-05-20,95,
Garbage,2019-05-21,94,
Garbage,2019-05-22,115,
Garbage,2019-05-23,105,
Garbage,2019-05-24,84,
Garbage,2019-05-25,111,
Garbage,2019-05-26,120,
Garbage,2019-05-27,131,
Garbage,2019-05-28,168,
Garbage,2019-05-29,146,
Garbage,2019-05-30,117,
Garbage,2019-05-31,131,
Garbage,2019-06-01,132,
Garbage,2019-06-02,122,
Garbage,2019-06-03,116,
Garbage,2019-06-04,109,
Grace Jones,2019-02-28,260,192
Grace Jones,2019-03-01,205,
Grace Jones,2019-03-02,299,
Grace Jones,2019-03-03,820,
Grace Jones,2019-03-04,1220,
Grace Jones,2019-03-05,591,
Grace Jones,2019-03-06,305,
Grace Jones,2019-03-07,236,
Grace Jones,2019-03-08,260,
Grace Jones,2019-03-09,302,
Grace Jones,2019-03-10,387,
Grace Jones,2019-03-11,286,
Grace Jones,2019-03-12,202,
Grace Jones,2019-03-13,214,
Grace Jones,2019-03-14,405,
Grace Jones,2019-03-15,330,
Grace Jones,2019-03-16,323,
Grace Jones,2019-03-17,461,
Grace Jones,2019-03-18,375,
Grace Jones,2019-03-19,292,
Grace Jones,2019-03-20,305,
Grace Jones,2019-03-21,281,
Grace Jones,2019-03-22,336,
Grace Jones,2019-03-23,382,
Grace Jones,2019-03-24,1253,
Grace Jones,2019-03-25,359,
Grace Jones,2019-03-26,302,
Grace Jones,2019-03-27,272,
Grace Jones,2019-03-28,285,
Grace Jones,2019-03-29,305,
Grace Jones,2019-03-30,246,
Grace Jones,2019-03-31,279,
Grace Jones,2019-04-01,215,
Grace Jones,2019-04-02,193,
Grace Jones,2019-04-03,253,
Grace Jones,2019-04-04,231,
Grace Jones,2019-04-05,212,
Grace Jones,2019-04-06,564,
Grace Jones,2019-04-07,285,
Grace Jones,2019-04-08,233,
Grace Jones,2019-04-09,217,
Grace Jones,2019-04-10,206,
Grace Jones,2019-04-11,244,
Grace Jones,2019-04-12,209,
Grace Jones,2019-04-13,186,
Grace Jones,2019-04-14,214,
Grace Jones,2019-04-15,148,
Grace Jones,2019-04-16,190,
Grace Jones,2019-04-17,188,
Grace Jones,2019-04-18,159,
Grace Jones,2019-04-19,421,
Grace Jones,2019-04-20,321,
Grace Jones,2019-04-21,489,
Grace Jones,2019-04-22,268,
Grace Jones,2019-04-23,181,
Grace Jones,2019-04-24,329,
Grace Jones,2019-04-25,205,
Grace Jones,2019-04-26,183,
Grace Jones,2019-04-27,401,
Grace Jones,2019-04-28,330,
Grace Jones,2019-04-29,214,
Grace Jones,2019-04-30,210,
Grace Jones,2019-05-01,255,
Grace Jones,2019-05-02,227,
Grace Jones,2019-05-03,221,
Grace Jones,2019-05-04,238,
Grace Jones,2019-05-05,254,
Grace Jones,2019-05-06,184,
Grace Jones,2019-05-07,188,
Grace Jones,2019-05-08,207,
Grace Jones,2019-05-09,142,
Grace Jones,2019-05-10,258,
Grace Jones,2019-05-11,413,
Grace Jones,2019-05-12,441,
Grace Jones,2019-05-13,290,
Grace Jones,2019-05-14,355,
Grace Jones,2019-05-15,285,
Grace Jones,2019-05-16,232,
Grace Jones,2019-05-17,277,
Grace Jones,2019-05-18,374,
Grace Jones,2019-05-19,844,
Grace Jones,2019-05-20,662,
Grace Jones,2019-05-21,387,
Grace Jones,2019-05-22,268,
Grace Jones,2019-05-23,267,
Grace Jones,2019-05-24,211,
Grace Jones,2019-05-25,316,
Grace Jones,2019-05-26,337,
Grace Jones,2019-05-27,337,
Grace Jones,2019-05-28,935,
Grace Jones,2019-05-29,356,
Grace Jones,2019-05-30,315,
Grace Jones,2019-05-31,295,
Grace Jones,2019-06-01,283,
Grace Jones,2019-06-02,471,
Grace Jones,2019-06-03,318,
Grace Jones,2019-06-04,230,
Hinds,2019-02-28,55,250
Hinds,2019-03-01,43,
Hinds,2019-03-02,46,
Hinds,2019-03-03,40,
Hinds,2019-03-04,50,
Hinds,2019-03-05,55,
Hinds,2019-03-06,51,
Hinds,2019-03-07,85,
Hinds,2019-03-08,63,
Hinds,2019-03-09,45,
Hinds,2019-03-10,44,
Hinds,2019-03-11,53,
Hinds,2019-03-12,39,
Hinds,2019-03-13,52,
Hinds,2019-03-14,53,
Hinds,2019-03-15,54,
Hinds,2019-03-16,45,
Hinds,2019-03-17,45,
Hinds,2019-03-18,41,
Hinds,2019-03-19,52,
Hinds,2019-03-20,32,
Hinds,2019-03-21,64,
Hinds,2019-03-22,39,
Hinds,2019-03-23,53,
Hinds,2019-03-24,51,
Hinds,2019-03-25,43,
Hinds,2019-03-26,60,
Hinds,2019-03-27,48,
Hinds,2019-03-28,51,
Hinds,2019-03-29,44,
Hinds,2019-03-30,45,
Hinds,2019-03-31,57,
Hinds,2019-04-01,63,
Hinds,2019-04-02,74,
Hinds,2019-04-03,61,
Hinds,2019-04-04,110,
Hinds,2019-04-05,100,
Hinds,2019-04-06,80,
Hinds,2019-04-07,113,
Hinds,2019-04-08,96,
Hinds,2019-04-09,56,
Hinds,2019-04-10,63,
Hinds,2019-04-11,45,
Hinds,2019-04-12,40,
Hinds,2019-04-13,46,
Hinds,2019-04-14,44,
Hinds,2019-04-15,44,
Hinds,2019-04-16,71,
Hinds,2019-04-17,80,
Hinds,2019-04-18,56,
Hinds,2019-04-19,55,
Hinds,2019-04-20,42,
Hinds,2019-04-21,55,
Hinds,2019-04-22,46,
Hinds,2019-04-23,54,
Hinds,2019-04-24,44,
Hinds,2019-04-25,43,
Hinds,2019-04-26,72,
Hinds,2019-04-27,45,
Hinds,2019-04-28,36,
Hinds,2019-04-29,44,
Hinds,2019-04-30,54,
Hinds,2019-05-01,42,
Hinds,2019-05-02,42,
Hinds,2019-05-03,37,
Hinds,2019-05-04,32,
Hinds,2019-05-05,59,
Hinds,2019-05-06,51,
Hinds,2019-05-07,35,
Hinds,2019-05-08,22,
Hinds,2019-05-09,55,
Hinds,2019-05-10,44,
Hinds,2019-05-11,37,
Hinds,2019-05-12,44,
